date,train_id,inducted,actual_failure_occurred,branding_sla_met,energy_consumed_kwh,passenger_complaints,on_time_percentage,total_km_covered,maintenance_cost_inr
2025-06-17,T005,True,False,True,154,0,97.39,261,1470
2025-06-17,T006,True,False,False,189,0,95.86,286,1205
2025-06-17,T007,True,False,True,167,0,97.29,338,817
2025-06-17,T008,True,False,True,189,0,97.14,358,1635
2025-06-17,T009,True,False,True,173,0,97.94,335,1742
2025-06-17,T010,False,True,False,52,2,96.19,0,4747
2025-06-17,T011,True,False,False,191,0,99.66,379,395
2025-06-17,T012,True,False,False,182,0,99.6,362,31
2025-06-17,T013,False,False,True,80,0,98.36,0,1630
2025-06-17,T014,True,False,True,166,1,98.74,297,1516
2025-06-17,T015,True,False,True,145,0,98.02,385,311
2025-06-17,T016,True,False,True,177,0,97.06,270,968
2025-06-17,T017,True,False,True,155,0,97.29,366,1383
2025-06-17,T018,True,True,True,187,1,98.9,276,1444
2025-06-17,T019,False,False,True,59,0,98.39,0,857
2025-06-17,T020,False,False,True,76,0,98.1,0,1294
2025-06-17,T021,False,False,True,86,0,97.52,0,440
2025-06-17,T022,True,False,True,180,0,97.68,319,1369
2025-06-17,T023,False,False,True,55,1,96.85,0,346
2025-06-17,T024,False,False,False,97,0,97.73,0,1655
2025-06-17,T025,False,False,True,99,0,99.32,0,836
2025-06-18,T001,True,False,True,159,0,97.26,318,51
2025-06-18,T002,True,False,True,192,1,97.78,202,40
2025-06-18,T003,True,False,True,191,0,98.49,256,1598
2025-06-18,T004,True,False,True,147,1,96.52,359,1972
2025-06-18,T005,False,True,True,91,0,98.52,0,1808
2025-06-18,T006,True,False,False,182,0,95.26,397,1669
2025-06-18,T007,False,False,True,68,1,98.21,0,1680
2025-06-18,T008,True,False,False,152,0,95.06,373,1595
2025-06-18,T009,False,True,True,61,0,99.27,0,4252
2025-06-18,T010,False,False,True,59,0,99.11,0,45
2025-06-18,T011,True,False,True,188,0,97.14,203,1715
2025-06-18,T012,True,False,True,148,2,96.37,400,164
2025-06-18,T013,True,False,True,152,0,97.62,203,1777
2025-06-18,T014,False,True,True,92,0,98.17,0,3968
2025-06-18,T015,True,False,True,168,1,99.34,291,1237
2025-06-18,T016,True,False,True,177,0,98.0,384,1146
2025-06-18,T017,True,False,True,184,0,98.03,343,9
2025-06-18,T018,True,False,True,168,0,97.01,233,1929
2025-06-18,T019,False,False,True,60,0,98.23,0,565
2025-06-18,T020,False,False,True,53,0,96.69,0,297
2025-06-18,T021,True,False,True,141,1,99.12,215,110
2025-06-18,T022,True,False,True,167,1,96.06,381,801
2025-06-18,T023,True,False,True,176,0,96.83,354,650
2025-06-18,T024,True,False,True,163,3,99.54,314,1058
2025-06-18,T025,False,False,True,60,0,97.97,0,1966
2025-06-19,T001,True,False,True,182,0,97.99,306,98
2025-06-19,T002,False,False,True,78,0,98.67,0,749
2025-06-19,T003,True,False,True,192,0,97.51,371,1351
2025-06-19,T004,False,False,True,60,1,95.08,0,270
2025-06-19,T005,True,False,True,150,0,98.86,268,1639
2025-06-19,T006,True,False,True,190,0,95.19,300,1622
2025-06-19,T007,False,False,False,66,0,99.58,0,1231
2025-06-19,T008,True,False,True,185,2,97.75,257,1878
2025-06-19,T009,True,False,True,149,0,96.98,230,1833
2025-06-19,T010,False,False,False,87,0,97.96,0,1458
2025-06-19,T011,True,False,True,162,0,98.3,316,888
2025-06-19,T012,True,False,True,169,0,99.77,220,1850
2025-06-19,T013,True,False,True,199,1,96.55,296,283
2025-06-19,T014,True,False,True,144,0,95.82,355,1553
2025-06-19,T015,True,False,True,145,0,98.34,283,1239
2025-06-19,T016,False,False,True,51,0,98.68,0,1315
2025-06-19,T017,True,False,True,187,0,98.54,274,994
2025-06-19,T018,True,False,True,178,0,95.59,220,995
2025-06-19,T019,True,False,True,151,0,95.29,391,1034
2025-06-19,T020,True,False,True,145,0,98.39,385,560
2025-06-19,T021,False,True,True,94,0,99.19,0,5130
2025-06-19,T022,True,False,True,157,1,98.14,381,1817
2025-06-19,T023,True,False,True,151,1,95.2,381,1115
2025-06-19,T024,True,False,True,176,1,99.2,316,1096
2025-06-19,T025,False,False,True,83,0,98.94,0,852
2025-06-20,T001,False,False,False,89,0,95.51,0,765
2025-06-20,T002,True,False,False,188,3,95.02,226,376
2025-06-20,T003,False,False,True,87,0,96.98,0,885
2025-06-20,T004,True,False,True,145,2,97.05,259,888
2025-06-20,T005,True,False,False,142,1,97.38,304,788
2025-06-20,T006,True,False,True,184,2,95.88,359,313
2025-06-20,T007,True,False,True,189,2,98.15,282,1397
2025-06-20,T008,False,False,True,60,0,96.19,0,1409
2025-06-20,T009,True,False,True,179,0,97.74,275,1614
2025-06-20,T010,True,False,True,175,0,95.57,269,110
2025-06-20,T011,True,False,True,155,0,95.1,352,1623
2025-06-20,T012,True,False,True,157,1,95.81,331,383
2025-06-20,T013,False,False,True,83,0,99.26,0,843
2025-06-20,T014,True,False,False,168,0,99.06,324,1574
2025-06-20,T015,True,False,False,148,0,98.82,253,56
2025-06-20,T016,True,False,True,174,1,99.03,228,1703
2025-06-20,T017,True,False,False,154,0,97.09,347,952
2025-06-20,T018,False,False,False,77,2,96.44,0,1783
2025-06-20,T019,False,False,True,50,1,98.63,0,872
2025-06-20,T020,True,False,True,199,0,96.96,231,453
2025-06-20,T021,False,False,True,80,0,98.84,0,1520
2025-06-20,T022,True,False,True,159,0,99.2,392,256
2025-06-20,T023,True,False,False,179,0,95.96,310,697
2025-06-20,T024,False,True,True,99,0,99.2,0,4043
2025-06-20,T025,True,False,True,151,0,97.32,344,73
2025-06-21,T001,False,False,True,70,0,99.71,0,1848
2025-06-21,T002,False,False,True,85,0,95.96,0,415
2025-06-21,T003,True,False,True,190,2,95.46,394,1594
2025-06-21,T004,True,True,True,142,0,95.2,325,6675
2025-06-21,T005,True,False,False,170,1,97.38,215,322
2025-06-21,T006,True,False,True,171,0,96.41,373,388
2025-06-21,T007,False,False,False,78,0,99.35,0,1682
2025-06-21,T008,True,False,False,195,2,95.21,216,1170
2025-06-21,T009,True,False,True,147,0,96.45,380,418
2025-06-21,T010,False,False,True,78,1,98.42,0,885
2025-06-21,T011,False,False,True,68,0,95.95,0,1726
2025-06-21,T012,True,False,True,183,0,99.52,384,1717
2025-06-21,T013,True,False,True,199,1,99.36,211,1481
2025-06-21,T014,True,False,True,147,0,98.56,332,536
2025-06-21,T015,False,False,True,57,0,96.79,0,204
2025-06-21,T016,True,False,True,162,0,97.68,227,1998
2025-06-21,T017,False,False,True,99,0,98.43,0,406
2025-06-21,T018,True,False,True,168,0,99.04,238,1372
2025-06-21,T019,True,False,True,190,3,96.42,267,877
2025-06-21,T020,False,False,True,94,1,95.71,0,95
2025-06-21,T021,True,False,True,160,0,96.04,234,1687
2025-06-21,T022,True,False,True,164,0,95.06,335,518
2025-06-21,T023,False,False,False,82,0,95.57,0,1837
2025-06-21,T024,True,False,True,166,0,96.4,232,900
2025-06-21,T025,False,False,True,82,0,96.86,0,406
2025-06-22,T001,False,True,False,62,0,97.07,0,5370
2025-06-22,T002,True,False,True,182,0,95.82,346,194
2025-06-22,T003,True,False,True,188,0,95.1,306,1621
2025-06-22,T004,True,True,False,152,2,96.42,320,5594
2025-06-22,T005,False,False,True,97,1,95.82,0,1688
2025-06-22,T006,True,False,True,191,1,96.95,353,194
2025-06-22,T007,False,False,True,62,0,99.63,0,1299
2025-06-22,T008,False,False,False,76,0,96.62,0,163
2025-06-22,T009,True,False,True,187,0,99.73,374,1469
2025-06-22,T010,True,True,True,189,0,96.74,228,7973
2025-06-22,T011,False,False,False,61,2,97.29,0,1565
2025-06-22,T012,True,False,True,141,0,97.46,288,1831
2025-06-22,T013,True,False,False,159,0,98.09,212,759
2025-06-22,T014,True,False,True,149,0,98.73,301,1266
2025-06-22,T015,False,False,True,86,0,97.68,0,485
2025-06-22,T016,True,False,False,148,0,96.66,247,968
2025-06-22,T017,True,False,True,151,0,99.63,386,858
2025-06-22,T018,False,True,False,70,0,95.0,0,1743
2025-06-22,T019,False,False,True,97,0,97.75,0,420
2025-06-22,T020,True,False,True,187,0,98.13,300,445
2025-06-22,T021,True,False,True,195,2,99.33,275,243
2025-06-22,T022,True,False,True,166,0,99.17,267,534
2025-06-22,T023,False,False,True,80,0,97.1,0,1008
2025-06-22,T024,True,False,True,170,0,95.16,280,1944
2025-06-22,T025,True,False,False,172,0,99.26,304,422
2025-06-23,T001,True,False,True,194,1,96.61,350,1402
2025-06-23,T002,True,False,False,148,1,96.91,269,1909
2025-06-23,T003,True,False,False,181,0,95.14,321,1866
2025-06-23,T004,True,False,True,176,0,97.63,367,764
2025-06-23,T005,True,False,True,168,0,98.7,307,277
2025-06-23,T006,False,True,False,69,1,96.18,0,5234
2025-06-23,T007,True,False,True,185,0,98.13,207,358
2025-06-23,T008,True,False,False,178,0,99.64,226,768
2025-06-23,T009,True,False,True,184,0,95.32,372,392
2025-06-23,T010,True,False,True,169,0,95.21,343,1336
2025-06-23,T011,False,False,True,57,0,97.07,0,967
2025-06-23,T012,True,False,True,167,0,99.07,247,600
2025-06-23,T013,True,False,False,149,0,96.86,226,1476
2025-06-23,T014,True,False,True,176,0,95.21,367,193
2025-06-23,T015,False,False,True,99,0,95.55,0,1493
2025-06-23,T016,True,False,True,168,0,99.13,359,1383
2025-06-23,T017,True,False,True,163,0,98.18,301,514
2025-06-23,T018,True,False,False,195,0,95.14,305,1873
2025-06-23,T019,True,False,True,180,0,96.08,337,1688
2025-06-23,T020,True,False,True,156,1,97.78,257,28
2025-06-23,T021,True,False,True,143,0,97.8,329,714
2025-06-23,T022,True,False,True,157,0,96.7,201,954
2025-06-23,T023,False,False,True,90,0,97.32,0,1058
2025-06-23,T024,True,False,True,154,0,99.75,370,1789
2025-06-23,T025,True,True,True,155,0,95.58,390,3195
2025-06-24,T001,True,False,True,157,0,95.71,306,338
2025-06-24,T002,False,False,True,82,1,98.15,0,1319
2025-06-24,T003,False,False,True,85,0,95.06,0,48
2025-06-24,T004,True,False,True,157,0,98.51,234,1882
2025-06-24,T005,True,False,True,171,0,95.94,216,666
2025-06-24,T006,False,False,True,51,0,96.02,0,1922
2025-06-24,T007,True,True,True,181,0,99.79,214,5369
2025-06-24,T008,False,False,True,62,0,98.69,0,1740
2025-06-24,T009,True,False,True,199,1,99.02,335,677
2025-06-24,T010,True,False,True,195,0,97.04,366,851
2025-06-24,T011,True,False,True,168,0,99.5,290,906
2025-06-24,T012,False,False,True,82,0,99.26,0,1402
2025-06-24,T013,False,False,True,84,2,97.24,0,519
2025-06-24,T014,True,False,True,168,2,95.08,363,1655
2025-06-24,T015,True,False,False,183,0,96.92,330,210
2025-06-24,T016,True,False,True,168,0,99.46,358,141
2025-06-24,T017,True,False,True,159,1,96.36,286,1291
2025-06-24,T018,True,False,False,157,0,99.07,280,984
2025-06-24,T019,True,False,True,146,1,95.6,277,1544
2025-06-24,T020,True,False,False,171,0,98.55,253,134
2025-06-24,T021,True,False,True,162,0,99.3,306,1692
2025-06-24,T022,False,False,True,94,2,95.95,0,1641
2025-06-24,T023,False,False,False,73,0,95.93,0,624
2025-06-24,T024,False,True,True,71,0,96.35,0,7744
2025-06-24,T025,True,False,False,171,1,97.21,237,1849
2025-06-25,T001,True,True,False,187,1,98.71,249,4404
2025-06-25,T002,False,False,True,90,1,95.54,0,681
2025-06-25,T003,False,False,True,82,0,95.38,0,1718
2025-06-25,T004,True,False,True,158,0,96.96,301,1033
2025-06-25,T005,True,False,True,187,0,95.43,333,1870
2025-06-25,T006,False,False,True,72,0,98.16,0,1170
2025-06-25,T007,True,False,True,166,0,95.73,323,1059
2025-06-25,T008,True,False,True,180,0,95.86,288,855
2025-06-25,T009,True,True,True,195,0,98.67,364,4428
2025-06-25,T010,True,True,True,144,0,95.69,246,1275
2025-06-25,T011,True,False,True,155,0,95.95,384,721
2025-06-25,T012,True,False,True,182,1,96.77,354,594
2025-06-25,T013,True,False,True,162,0,97.48,240,532
2025-06-25,T014,True,False,True,192,0,98.1,286,1146
2025-06-25,T015,True,False,False,165,3,95.76,267,56
2025-06-25,T016,False,False,True,66,0,97.51,0,1141
2025-06-25,T017,True,False,True,197,0,96.46,379,1478
2025-06-25,T018,True,False,True,186,0,98.54,276,665
2025-06-25,T019,False,False,True,55,0,95.09,0,1234
2025-06-25,T020,True,False,False,192,0,96.29,236,1831
2025-06-25,T021,True,False,True,140,0,95.54,244,566
2025-06-25,T022,True,False,True,169,0,95.35,225,381
2025-06-25,T023,False,False,True,86,0,95.54,0,328
2025-06-25,T024,True,False,True,190,0,96.97,211,1091
2025-06-25,T025,True,False,True,200,0,95.26,358,1975
2025-06-26,T001,True,False,True,168,1,98.08,374,1934
2025-06-26,T002,False,False,False,57,0,95.8,0,1405
2025-06-26,T003,False,False,False,65,0,98.66,0,1160
2025-06-26,T004,False,False,True,63,1,98.51,0,369
2025-06-26,T005,True,False,True,158,0,95.96,388,527
2025-06-26,T006,True,False,False,149,3,98.21,263,1727
2025-06-26,T007,True,False,True,177,0,97.28,394,1239
2025-06-26,T008,True,False,True,182,0,96.17,276,773
2025-06-26,T009,True,True,True,200,0,99.4,260,1113
2025-06-26,T010,True,False,True,193,0,95.73,383,1393
2025-06-26,T011,False,False,True,68,0,98.2,0,676
2025-06-26,T012,True,False,True,159,0,97.34,225,1444
2025-06-26,T013,False,False,True,61,2,98.16,0,1049
2025-06-26,T014,False,False,True,92,1,99.08,0,1825
2025-06-26,T015,True,False,True,186,0,96.28,299,1301
2025-06-26,T016,True,False,False,148,0,98.88,387,1818
2025-06-26,T017,True,False,True,148,0,98.32,356,1282
2025-06-26,T018,True,False,True,193,0,97.12,312,196
2025-06-26,T019,True,False,False,165,2,95.29,281,1242
2025-06-26,T020,True,False,True,181,0,95.28,210,1783
2025-06-26,T021,True,False,True,177,0,96.64,341,1647
2025-06-26,T022,True,False,True,154,0,97.77,203,1627
2025-06-26,T023,True,False,True,191,1,95.71,280,411
2025-06-26,T024,True,False,True,176,0,97.06,372,1064
2025-06-26,T025,True,True,True,189,0,97.33,295,2950
2025-06-27,T001,True,False,True,194,0,97.79,312,1575
2025-06-27,T002,True,False,True,142,0,96.87,215,826
2025-06-27,T003,False,False,True,83,0,96.74,0,558
2025-06-27,T004,True,False,True,198,1,97.84,275,787
2025-06-27,T005,False,False,True,94,1,98.66,0,1267
2025-06-27,T006,True,False,True,181,1,97.48,266,602
2025-06-27,T007,True,True,False,160,0,96.02,206,5115
2025-06-27,T008,True,False,False,179,0,97.39,392,390
2025-06-27,T009,True,False,True,173,0,99.33,338,719
2025-06-27,T010,True,False,True,185,0,97.04,278,870
2025-06-27,T011,False,False,True,56,0,96.83,0,910
2025-06-27,T012,False,False,True,59,0,96.74,0,283
2025-06-27,T013,True,False,True,195,0,96.39,265,276
2025-06-27,T014,True,False,True,199,0,99.58,243,400
2025-06-27,T015,True,False,True,147,0,99.07,253,256
2025-06-27,T016,True,False,True,199,0,96.19,307,158
2025-06-27,T017,True,False,True,179,0,97.83,301,17
2025-06-27,T018,True,False,True,175,3,99.44,317,1774
2025-06-27,T019,False,False,False,95,0,96.32,0,1991
2025-06-27,T020,True,False,True,146,0,98.36,296,1565
2025-06-27,T021,True,False,True,171,0,97.17,250,1528
2025-06-27,T022,True,False,True,179,1,97.85,202,434
2025-06-27,T023,True,False,True,180,0,99.72,394,1393
2025-06-27,T024,True,False,True,169,0,95.32,252,1766
2025-06-27,T025,True,False,True,198,3,96.65,214,376
2025-06-28,T001,False,False,True,75,2,99.48,0,821
2025-06-28,T002,True,False,True,189,0,98.63,331,1754
2025-06-28,T003,False,False,True,72,2,96.72,0,17
2025-06-28,T004,False,True,True,74,0,95.97,0,5162
2025-06-28,T005,True,False,True,199,0,95.91,397,1653
2025-06-28,T006,True,False,True,187,0,97.14,258,386
2025-06-28,T007,True,False,True,140,2,97.13,364,607
2025-06-28,T008,True,True,True,200,3,96.38,355,3335
2025-06-28,T009,True,False,True,200,0,95.31,245,1063
2025-06-28,T010,True,False,True,142,0,97.59,309,328
2025-06-28,T011,False,False,True,51,1,98.57,0,1113
2025-06-28,T012,True,False,True,181,0,95.74,278,872
2025-06-28,T013,True,False,False,171,0,96.28,377,710
2025-06-28,T014,True,False,False,198,0,99.27,229,1182
2025-06-28,T015,True,True,True,159,0,97.94,304,1988
2025-06-28,T016,False,False,True,99,0,96.84,0,431
2025-06-28,T017,True,False,True,148,0,95.35,242,769
2025-06-28,T018,True,False,True,151,0,95.66,220,1478
2025-06-28,T019,True,False,True,190,0,95.99,277,326
2025-06-28,T020,True,False,True,168,3,98.25,333,1155
2025-06-28,T021,False,True,False,82,0,95.22,0,2340
2025-06-28,T022,True,False,True,160,0,98.8,260,534
2025-06-28,T023,True,False,True,146,1,95.47,387,595
2025-06-28,T024,True,False,True,160,0,98.36,347,1130
2025-06-28,T025,True,False,True,159,0,96.33,299,1805
2025-06-29,T001,True,False,True,196,0,95.78,387,1785
2025-06-29,T002,True,False,False,178,1,95.6,243,1545
2025-06-29,T003,True,False,False,148,0,95.97,297,711
2025-06-29,T004,True,False,True,200,0,95.27,263,580
2025-06-29,T005,False,False,True,85,1,98.35,0,1980
2025-06-29,T006,True,False,True,159,2,98.06,203,1904
2025-06-29,T007,True,False,True,166,0,98.06,382,57
2025-06-29,T008,False,False,True,71,0,96.37,0,1792
2025-06-29,T009,False,True,True,53,0,98.03,0,3390
2025-06-29,T010,False,False,True,89,0,98.36,0,1951
2025-06-29,T011,False,True,True,63,0,96.82,0,1087
2025-06-29,T012,True,False,True,145,0,99.6,206,449
2025-06-29,T013,False,False,True,65,1,96.38,0,78
2025-06-29,T014,True,False,True,145,2,98.27,345,1997
2025-06-29,T015,True,False,True,172,0,97.78,244,1685
2025-06-29,T016,True,False,True,152,0,99.57,264,1748
2025-06-29,T017,True,False,True,194,0,98.25,221,486
2025-06-29,T018,False,True,True,54,1,98.36,0,1076
2025-06-29,T019,True,False,True,200,2,97.48,235,911
2025-06-29,T020,False,True,True,79,1,96.87,0,7308
2025-06-29,T021,True,True,True,192,0,96.51,326,2185
2025-06-29,T022,True,False,True,141,0,95.7,236,1921
2025-06-29,T023,True,False,True,152,0,95.59,381,259
2025-06-29,T024,True,False,True,196,0,98.31,225,774
2025-06-29,T025,True,False,True,169,0,99.77,218,599
2025-06-30,T001,False,False,True,63,2,95.98,0,1573
2025-06-30,T002,False,False,True,76,0,99.56,0,1736
2025-06-30,T003,True,False,True,162,1,97.31,271,1161
2025-06-30,T004,True,False,True,189,0,99.57,289,1293
2025-06-30,T005,True,False,True,178,0,96.05,273,33
2025-06-30,T006,False,False,False,62,0,95.49,0,152
2025-06-30,T007,True,False,True,151,0,98.59,336,342
2025-06-30,T008,True,False,True,148,2,99.72,353,817
2025-06-30,T009,False,False,True,80,1,98.83,0,1417
2025-06-30,T010,True,False,True,165,2,99.25,383,1111
2025-06-30,T011,True,True,False,171,1,96.25,204,1126
2025-06-30,T012,False,False,True,92,0,96.8,0,1557
2025-06-30,T013,True,False,True,155,1,97.31,207,328
2025-06-30,T014,False,False,False,59,0,97.72,0,1182
2025-06-30,T015,False,False,False,83,0,95.74,0,1544
2025-06-30,T016,False,False,False,66,0,99.64,0,940
2025-06-30,T017,True,False,True,150,0,98.33,396,1635
2025-06-30,T018,True,False,True,157,0,97.14,222,1105
2025-06-30,T019,True,False,True,166,1,99.35,333,516
2025-06-30,T020,True,False,True,183,2,96.98,224,556
2025-06-30,T021,True,False,True,173,0,99.65,264,869
2025-06-30,T022,True,False,True,158,2,98.44,353,491
2025-06-30,T023,True,False,False,154,1,99.4,370,114
2025-06-30,T024,True,False,True,157,1,95.85,296,569
2025-06-30,T025,True,False,True,192,2,98.62,363,928
2025-07-01,T001,False,True,True,100,1,95.1,0,4497
2025-07-01,T002,False,True,True,83,1,95.35,0,5922
2025-07-01,T003,True,False,True,156,0,97.0,311,1120
2025-07-01,T004,False,False,True,78,0,95.31,0,1785
2025-07-01,T005,True,False,True,187,0,95.37,344,1322
2025-07-01,T006,False,False,True,81,0,99.0,0,293
2025-07-01,T007,True,False,True,194,0,98.59,236,1316
2025-07-01,T008,True,False,True,173,3,98.31,254,845
2025-07-01,T009,False,False,False,87,0,96.54,0,734
2025-07-01,T010,True,False,True,176,0,97.72,248,105
2025-07-01,T011,True,False,True,154,0,97.08,214,878
2025-07-01,T012,True,False,True,174,0,96.16,215,190
2025-07-01,T013,True,False,True,159,1,96.65,351,1331
2025-07-01,T014,True,False,True,145,1,98.47,250,1857
2025-07-01,T015,True,False,True,152,0,95.49,333,1606
2025-07-01,T016,True,False,True,188,0,96.65,224,1733
2025-07-01,T017,False,False,True,87,0,95.53,0,542
2025-07-01,T018,True,False,True,180,0,97.98,394,1247
2025-07-01,T019,True,False,True,189,1,96.44,217,678
2025-07-01,T020,True,False,True,195,0,98.56,303,332
2025-07-01,T021,False,False,True,97,2,97.45,0,1829
2025-07-01,T022,True,False,True,167,1,98.11,259,808
2025-07-01,T023,True,False,False,147,0,96.65,362,1409
2025-07-01,T024,True,False,True,182,0,98.27,310,1860
2025-07-01,T025,False,False,True,98,0,98.02,0,728
2025-07-02,T001,True,False,True,142,1,97.68,252,1731
2025-07-02,T002,False,False,True,86,0,98.44,0,1491
2025-07-02,T003,False,False,False,84,0,99.54,0,1067
2025-07-02,T004,True,True,True,172,0,97.55,228,5683
2025-07-02,T005,True,False,True,177,1,95.88,217,527
2025-07-02,T006,True,False,False,200,0,97.22,344,435
2025-07-02,T007,True,False,True,157,0,98.66,287,1424
2025-07-02,T008,True,False,True,182,0,97.48,370,758
2025-07-02,T009,True,False,True,148,0,96.77,306,658
2025-07-02,T010,True,False,True,143,0,98.65,200,632
2025-07-02,T011,True,False,True,150,0,95.49,351,639
2025-07-02,T012,False,False,True,64,1,96.46,0,510
2025-07-02,T013,True,False,True,160,0,95.61,299,331
2025-07-02,T014,True,False,True,154,0,96.96,368,113
2025-07-02,T015,True,False,True,179,3,99.06,371,1806
2025-07-02,T016,True,True,True,199,0,95.43,248,1840
2025-07-02,T017,True,False,True,182,2,97.19,350,192
2025-07-02,T018,False,False,True,69,0,99.13,0,1579
2025-07-02,T019,False,False,True,72,0,95.3,0,37
2025-07-02,T020,True,False,True,183,0,98.56,322,1284
2025-07-02,T021,False,False,True,60,1,98.41,0,408
2025-07-02,T022,True,False,True,182,1,95.41,323,848
2025-07-02,T023,True,False,True,170,0,99.53,244,1774
2025-07-02,T024,True,False,True,170,0,96.86,282,1364
2025-07-02,T025,False,False,True,84,0,97.2,0,684
2025-07-03,T001,False,False,True,83,0,95.52,0,1796
2025-07-03,T002,True,False,True,161,0,96.4,367,1347
2025-07-03,T003,False,False,True,80,2,95.11,0,11
2025-07-03,T004,True,False,False,142,1,97.89,320,1712
2025-07-03,T005,True,False,False,176,0,95.39,275,106
2025-07-03,T006,True,False,True,176,1,95.24,341,1536
2025-07-03,T007,False,False,True,51,0,97.84,0,1178
2025-07-03,T008,True,False,True,181,0,96.01,397,1230
2025-07-03,T009,False,False,True,66,0,98.63,0,1795
2025-07-03,T010,True,False,True,158,1,99.49,368,213
2025-07-03,T011,False,True,True,73,1,97.46,0,4435
2025-07-03,T012,False,False,True,97,0,99.68,0,906
2025-07-03,T013,False,False,True,91,0,98.74,0,1090
2025-07-03,T014,True,False,False,182,0,98.97,216,1790
2025-07-03,T015,True,False,True,152,0,96.1,383,1165
2025-07-03,T016,True,False,True,194,0,97.08,246,130
2025-07-03,T017,False,False,True,63,0,97.37,0,755
2025-07-03,T018,True,False,True,165,1,95.36,224,1092
2025-07-03,T019,True,False,True,173,0,99.23,394,303
2025-07-03,T020,False,False,True,82,0,97.14,0,883
2025-07-03,T021,True,False,True,145,1,96.48,224,256
2025-07-03,T022,True,False,True,151,0,96.98,259,20
2025-07-03,T023,True,False,True,174,0,97.92,216,1073
2025-07-03,T024,False,False,True,89,1,97.06,0,429
2025-07-03,T025,True,False,False,141,0,99.4,385,1123
2025-07-04,T001,False,False,True,93,3,95.66,0,1637
2025-07-04,T002,True,False,False,142,0,95.01,300,773
2025-07-04,T003,True,False,False,164,0,98.23,262,561
2025-07-04,T004,False,True,True,56,2,99.01,0,1615
2025-07-04,T005,True,False,True,175,1,99.06,358,1807
2025-07-04,T006,True,False,False,165,0,95.45,349,1328
2025-07-04,T007,True,False,True,181,2,96.24,347,773
2025-07-04,T008,True,False,True,188,0,96.04,372,1386
2025-07-04,T009,True,False,True,181,1,95.1,320,132
2025-07-04,T010,False,False,True,86,1,95.37,0,1756
2025-07-04,T011,False,False,False,100,0,99.69,0,777
2025-07-04,T012,True,True,True,167,0,98.07,276,1910
2025-07-04,T013,True,False,True,159,0,96.22,226,78
2025-07-04,T014,True,True,True,164,1,96.49,379,2540
2025-07-04,T015,True,False,True,174,0,96.6,229,317
2025-07-04,T016,True,False,True,192,0,95.93,306,142
2025-07-04,T017,True,False,True,183,1,96.63,389,1588
2025-07-04,T018,False,False,True,84,0,95.1,0,1291
2025-07-04,T019,False,False,True,54,0,99.65,0,1785
2025-07-04,T020,True,False,True,143,0,96.88,359,773
2025-07-04,T021,True,False,True,191,1,97.01,373,793
2025-07-04,T022,True,False,False,178,2,96.67,294,645
2025-07-04,T023,True,True,True,140,0,97.41,252,6704
2025-07-04,T024,True,False,True,186,0,95.97,224,1687
2025-07-04,T025,True,False,True,159,0,99.57,209,1313
2025-07-05,T001,True,False,False,170,0,98.1,252,446
2025-07-05,T002,True,False,True,163,0,99.26,300,1316
2025-07-05,T003,True,False,True,189,0,99.14,246,257
2025-07-05,T004,False,True,True,92,0,95.96,0,4600
2025-07-05,T005,True,False,False,145,0,96.49,219,958
2025-07-05,T006,False,False,True,77,0,96.38,0,1811
2025-07-05,T007,False,False,True,92,0,96.5,0,1005
2025-07-05,T008,True,True,True,197,0,98.08,292,5582
2025-07-05,T009,True,False,False,171,0,99.51,370,1856
2025-07-05,T010,True,False,True,150,1,97.28,339,422
2025-07-05,T011,True,False,True,181,2,96.65,393,1174
2025-07-05,T012,True,False,True,167,1,96.13,204,513
2025-07-05,T013,True,False,True,194,0,95.04,216,647
2025-07-05,T014,True,False,True,172,2,97.19,280,208
2025-07-05,T015,False,False,True,80,0,96.71,0,1639
2025-07-05,T016,True,False,False,176,0,96.61,356,1499
2025-07-05,T017,True,False,True,155,0,95.02,297,1466
2025-07-05,T018,True,False,True,159,0,99.54,316,683
2025-07-05,T019,True,False,True,198,0,99.0,306,217
2025-07-05,T020,False,False,True,70,1,95.16,0,1598
2025-07-05,T021,True,False,False,145,2,97.26,323,1065
2025-07-05,T022,True,False,False,150,1,98.35,251,1450
2025-07-05,T023,True,False,True,146,1,95.19,286,1597
2025-07-05,T024,True,False,True,150,0,96.83,221,1939
2025-07-05,T025,False,False,True,53,0,98.69,0,28
2025-07-06,T001,True,False,True,199,0,99.08,391,1208
2025-07-06,T002,False,True,True,72,1,97.94,0,4429
2025-07-06,T003,True,False,True,188,1,99.51,206,1320
2025-07-06,T004,True,False,True,144,0,99.73,396,807
2025-07-06,T005,False,False,True,76,1,99.18,0,218
2025-07-06,T006,False,False,True,98,1,99.65,0,1886
2025-07-06,T007,False,True,True,93,0,97.29,0,7795
2025-07-06,T008,True,True,True,175,2,99.37,243,5005
2025-07-06,T009,True,False,True,159,1,95.39,287,365
2025-07-06,T010,True,False,True,181,1,96.04,320,198
2025-07-06,T011,True,False,True,193,0,97.02,348,1179
2025-07-06,T012,False,False,True,57,1,96.53,0,475
2025-07-06,T013,True,False,True,195,2,99.25,338,1111
2025-07-06,T014,True,False,True,191,1,96.9,225,1179
2025-07-06,T015,True,False,True,177,0,99.61,387,787
2025-07-06,T016,True,False,False,180,1,96.0,302,778
